kernel,n,comp,block_size,run,kernel_time,total_time
b,16777216,256,16,2,0.001816,0.794021
b,16777216,256,16,3,0.001966,0.794005
b,16777216,256,16,4,0.001818,0.787564
b,16777216,256,16,5,0.001823,0.798309
b,16777216,256,16,6,0.001815,0.789711
b,16777216,256,16,7,0.001823,0.79507
b,16777216,256,16,8,0.001828,0.785764
b,16777216,256,16,9,0.001824,0.788213
b,16777216,256,16,10,0.001828,0.785767
b,33554432,256,16,1,0.003395,1.423561
b,33554432,256,16,2,0.003413,1.421948
b,33554432,256,16,3,0.003414,1.418932
b,33554432,256,16,4,0.003395,1.4477
b,33554432,256,16,5,0.003385,1.419739
b,33554432,256,16,6,0.003414,1.418314
b,33554432,256,16,7,0.003407,1.42235
b,33554432,256,16,8,0.003423,1.414747
b,33554432,256,16,9,0.003381,1.416722
b,33554432,256,16,10,0.003412,1.443769
b,65536,256,32,1,0.000163,0.161073
b,65536,256,32,2,0.000152,0.152848
b,65536,256,32,3,0.000145,0.145929
b,65536,256,32,4,0.000215,0.14393
b,65536,256,32,5,0.000145,0.140997
b,65536,256,32,6,0.000144,0.139411
b,65536,256,32,7,0.000143,0.143063
b,65536,256,32,8,0.000276,0.139049
b,65536,256,32,9,0.000153,0.147037
b,65536,256,32,10,0.000308,0.152489
b,131072,256,32,1,0.00015,0.150996
b,131072,256,32,2,0.000146,0.148986
b,131072,256,32,3,0.000154,0.140529
b,131072,256,32,4,0.00015,0.148247
b,131072,256,32,5,0.000148,0.154028
b,131072,256,32,6,0.000149,0.143086
b,131072,256,32,7,0.000153,0.140854
b,131072,256,32,8,0.000148,0.14143
b,131072,256,32,9,0.000147,0.147609
b,131072,256,32,10,0.000171,0.141179
b,262144,256,32,1,0.000181,0.145185
b,262144,256,32,2,0.000186,0.155012
b,262144,256,32,3,0.000188,0.151591
b,262144,256,32,4,0.000191,0.146878
b,262144,256,32,5,0.000187,0.159133
b,262144,256,32,6,0.000185,0.15352
b,262144,256,32,7,0.000183,0.14754
b,262144,256,32,8,0.00021,0.158226
b,262144,256,32,9,0.000192,0.15307
b,262144,256,32,10,0.000186,0.155377
b,524288,256,32,1,0.00021,0.157784
b,524288,256,32,2,0.000211,0.163911
b,524288,256,32,3,0.000212,0.157275
b,524288,256,32,4,0.000211,0.167381
b,524288,256,32,5,0.000209,0.157303
b,524288,256,32,6,0.000215,0.158968
b,524288,256,32,7,0.00021,0.162182
b,524288,256,32,8,0.000213,0.16092
b,524288,256,32,9,0.000204,0.165347
b,524288,256,32,10,0.00021,0.158012
b,1048576,256,32,1,0.000253,0.18269
b,1048576,256,32,2,0.00026,0.181676
b,1048576,256,32,3,0.000255,0.187708
b,1048576,256,32,4,0.000252,0.186158
b,1048576,256,32,5,0.000271,0.18863
b,1048576,256,32,6,0.000259,0.185946
b,1048576,256,32,7,0.000361,0.185797
b,1048576,256,32,8,0.000357,0.191978
b,1048576,256,32,9,0.000247,0.178046
b,1048576,256,32,10,0.000256,0.180822
b,2097152,256,32,1,0.000352,0.21783
b,2097152,256,32,2,0.00033,0.222962
b,2097152,256,32,3,0.000337,0.222734
b,2097152,256,32,4,0.000321,0.218667
b,2097152,256,32,5,0.000347,0.221431
b,2097152,256,32,6,0.00033,0.217694
b,2097152,256,32,7,0.000331,0.227977
b,2097152,256,32,8,0.000332,0.225253
b,2097152,256,32,9,0.000324,0.234608
b,2097152,256,32,10,0.000333,0.226859
b,4194304,256,32,1,0.000488,0.301045
b,4194304,256,32,2,0.000526,0.308182
b,4194304,256,32,3,0.000548,0.307517
b,4194304,256,32,4,0.000505,0.308263
b,4194304,256,32,5,0.000508,0.328424
b,4194304,256,32,6,0.00051,0.318023
b,4194304,256,32,7,0.000511,0.310423
b,4194304,256,32,8,0.000575,0.312374
b,4194304,256,32,9,0.000496,0.307845
b,4194304,256,32,10,0.000506,0.307994
b,8388608,256,32,1,0.000794,0.461363
b,8388608,256,32,2,0.000803,0.464817
b,8388608,256,32,3,0.000794,0.466039
b,8388608,256,32,4,0.000813,0.477152
b,8388608,256,32,5,0.000808,0.482105
b,8388608,256,32,6,0.000797,0.469088
b,8388608,256,32,7,0.000799,0.470755
b,8388608,256,32,8,0.000813,0.467993
b,8388608,256,32,9,0.000809,0.482203
b,8388608,256,32,10,0.000815,0.471839
b,16777216,256,32,1,0.001356,0.790461
b,16777216,256,32,2,0.001363,0.795565
b,16777216,256,32,3,0.001349,0.791903
b,16777216,256,32,4,0.001346,0.793961
b,16777216,256,32,5,0.001357,0.790931
b,16777216,256,32,6,0.001357,0.789576
b,16777216,256,32,7,0.001352,0.789458
b,16777216,256,32,8,0.001354,0.794754
b,16777216,256,32,9,0.00136,0.786288
b,16777216,256,32,10,0.001366,0.796872
b,33554432,256,32,1,0.002521,1.420141
b,33554432,256,32,2,0.002508,1.458873
b,33554432,256,32,3,0.002487,1.417729
b,33554432,256,32,4,0.00253,1.443913
b,33554432,256,32,5,0.002504,1.417704
b,33554432,256,32,6,0.002501,1.416464
b,33554432,256,32,7,0.002498,1.417404
b,33554432,256,32,8,0.002504,1.419819
b,33554432,256,32,9,0.002528,1.416935
b,33554432,256,32,10,0.002556,1.415856
b,65536,256,64,1,0.000162,0.168305
b,65536,256,64,2,0.000152,0.154265
b,65536,256,64,3,0.000149,0.144275
b,65536,256,64,4,0.000156,0.152207
b,65536,256,64,5,0.000147,0.137034
b,65536,256,64,6,0.000148,0.138251
b,65536,256,64,7,0.000146,0.151077
b,65536,256,64,8,0.000148,0.148023
b,65536,256,64,9,0.000144,0.137811
b,65536,256,64,10,0.000145,0.14515
b,131072,256,64,1,0.000149,0.14117
b,131072,256,64,2,0.000151,0.147441
b,131072,256,64,3,0.000174,0.150526
b,131072,256,64,4,0.000149,0.138963
b,131072,256,64,5,0.000147,0.151374
b,131072,256,64,6,0.000148,0.149131
b,131072,256,64,7,0.000148,0.144087
b,131072,256,64,8,0.000156,0.148119
b,131072,256,64,9,0.000154,0.152631
b,131072,256,64,10,0.000148,0.153074
b,262144,256,64,1,0.000218,0.148923
b,262144,256,64,2,0.000212,0.160106
b,262144,256,64,3,0.000188,0.147055
b,262144,256,64,4,0.000185,0.153949
b,262144,256,64,5,0.000182,0.154835
b,262144,256,64,6,0.000182,0.147947
b,262144,256,64,7,0.000182,0.153483
b,262144,256,64,8,0.000183,0.152588
b,262144,256,64,9,0.000186,0.154772
b,262144,256,64,10,0.000184,0.147011
b,524288,256,64,1,0.000215,0.157967
b,524288,256,64,2,0.000217,0.151871
b,524288,256,64,3,0.000214,0.158925
b,524288,256,64,4,0.000208,0.160499
b,524288,256,64,5,0.000213,0.158566
b,524288,256,64,6,0.000207,0.161306
b,524288,256,64,7,0.000207,0.157479
b,524288,256,64,8,0.000206,0.167913
b,524288,256,64,9,0.000209,0.157538
b,524288,256,64,10,0.000209,0.168511
b,1048576,256,64,1,0.000241,0.185025
b,1048576,256,64,2,0.000242,0.177987
b,1048576,256,64,3,0.000237,0.185744
b,1048576,256,64,4,0.000239,0.177801
b,1048576,256,64,5,0.000249,0.180197
b,1048576,256,64,6,0.00024,0.185437
b,1048576,256,64,7,0.000237,0.188821
b,1048576,256,64,8,0.000242,0.189482
b,1048576,256,64,9,0.000242,0.189478
b,1048576,256,64,10,0.000254,0.186167
b,2097152,256,64,1,0.000295,0.219817
b,2097152,256,64,2,0.0003,0.22877
b,2097152,256,64,3,0.000293,0.229036
b,2097152,256,64,4,0.000299,0.219581
b,2097152,256,64,5,0.000286,0.224421
b,2097152,256,64,6,0.000321,0.220551
b,2097152,256,64,7,0.00029,0.220704
b,2097152,256,64,8,0.000378,0.217207
b,2097152,256,64,9,0.000292,0.220172
b,2097152,256,64,10,0.000293,0.219654
b,4194304,256,64,1,0.000376,0.307446
b,4194304,256,64,2,0.000379,0.310282
b,4194304,256,64,3,0.000395,0.317313
b,4194304,256,64,4,0.000379,0.315159
b,4194304,256,64,5,0.00039,0.323202
b,4194304,256,64,6,0.000379,0.322284
b,4194304,256,64,7,0.000406,0.314942
b,4194304,256,64,8,0.000382,0.307098
b,4194304,256,64,9,0.000386,0.309076
b,4194304,256,64,10,0.00038,0.306901
b,8388608,256,64,1,0.000602,0.463327
b,8388608,256,64,2,0.000601,0.46351
b,8388608,256,64,3,0.000613,0.480784
b,8388608,256,64,4,0.000611,0.48022
b,8388608,256,64,5,0.00061,0.475442
b,8388608,256,64,6,0.000613,0.478856
b,8388608,256,64,7,0.000614,0.483495
b,8388608,256,64,8,0.000614,0.478982
b,8388608,256,64,9,0.000609,0.473031
b,8388608,256,64,10,0.000623,0.482506
b,16777216,256,64,1,0.000988,0.785754
b,16777216,256,64,2,0.00097,0.784906
b,16777216,256,64,3,0.001007,0.790558
b,16777216,256,64,4,0.000979,0.790547
b,16777216,256,64,5,0.000994,0.796449
b,16777216,256,64,6,0.000985,0.791277
b,16777216,256,64,7,0.00101,0.786812
b,16777216,256,64,8,0.000988,0.79093
b,16777216,256,64,9,0.000986,0.791361
b,16777216,256,64,10,0.000987,0.788787
b,33554432,256,64,1,0.001721,1.419745
b,33554432,256,64,2,0.001757,1.464046
b,33554432,256,64,3,0.001727,1.423181
b,33554432,256,64,4,0.001733,1.415307
b,33554432,256,64,5,0.001725,1.413202
b,33554432,256,64,6,0.001724,1.419707
b,33554432,256,64,7,0.001726,1.418454
b,33554432,256,64,8,0.001733,1.419235
b,33554432,256,64,9,0.001708,1.416009
b,33554432,256,64,10,0.001724,1.412774
b,65536,256,128,1,0.000161,0.17169
b,65536,256,128,2,0.000158,0.151099
b,65536,256,128,3,0.000153,0.144844
b,65536,256,128,4,0.000183,0.149602
b,65536,256,128,5,0.000149,0.143195
b,65536,256,128,6,0.00015,0.145458
b,65536,256,128,7,0.000169,0.146486
b,65536,256,128,8,0.000148,0.138217
b,65536,256,128,9,0.000146,0.14278
b,65536,256,128,10,0.00015,0.13908
b,131072,256,128,1,0.000146,0.143177
b,131072,256,128,2,0.000147,0.141671
b,131072,256,128,3,0.000156,0.143854
b,131072,256,128,4,0.000168,0.141203
b,131072,256,128,5,0.000156,0.143625
b,131072,256,128,6,0.00015,0.149595
b,131072,256,128,7,0.000146,0.148323
b,131072,256,128,8,0.000145,0.14126
b,131072,256,128,9,0.000146,0.149633
b,131072,256,128,10,0.000151,0.152536
b,262144,256,128,1,0.000184,0.155386
b,262144,256,128,2,0.000199,0.147592
b,262144,256,128,3,0.000189,0.154024
b,262144,256,128,4,0.000185,0.147289
b,262144,256,128,5,0.000181,0.154204
b,262144,256,128,6,0.000208,0.149307
b,262144,256,128,7,0.000182,0.157604
b,262144,256,128,8,0.000186,0.148675
b,262144,256,128,9,0.000185,0.158887
b,262144,256,128,10,0.000184,0.145689
b,524288,256,128,1,0.000206,0.160147
b,524288,256,128,2,0.00021,0.165625
b,524288,256,128,3,0.000203,0.157184
b,524288,256,128,4,0.000204,0.169524
b,524288,256,128,5,0.000219,0.167562
b,524288,256,128,6,0.00021,0.157632
b,524288,256,128,7,0.000206,0.168483
b,524288,256,128,8,0.000206,0.157067
b,524288,256,128,9,0.000234,0.165877
b,524288,256,128,10,0.000206,0.157835
b,1048576,256,128,1,0.000249,0.185816
b,1048576,256,128,2,0.000258,0.177454
b,1048576,256,128,3,0.000253,0.181341
b,1048576,256,128,4,0.000256,0.178562
b,1048576,256,128,5,0.000248,0.182293
b,1048576,256,128,6,0.000247,0.179166
b,1048576,256,128,7,0.000247,0.185671
b,1048576,256,128,8,0.000247,0.177214
b,1048576,256,128,9,0.000251,0.191672
b,1048576,256,128,10,0.000254,0.184976
b,2097152,256,128,1,0.000283,0.222887
b,2097152,256,128,2,0.000299,0.235042
b,2097152,256,128,3,0.000283,0.223051
b,2097152,256,128,4,0.000278,0.223973
b,2097152,256,128,5,0.000273,0.216861
b,2097152,256,128,6,0.000286,0.226929
b,2097152,256,128,7,0.000267,0.21712
b,2097152,256,128,8,0.000277,0.228665
b,2097152,256,128,9,0.000287,0.218225
b,2097152,256,128,10,0.000294,0.22557
b,4194304,256,128,1,0.00036,0.308131
b,4194304,256,128,2,0.000364,0.304386
b,4194304,256,128,3,0.000345,0.304532
b,4194304,256,128,4,0.000348,0.306343
b,4194304,256,128,5,0.000359,0.303423
b,4194304,256,128,6,0.000354,0.306582
b,4194304,256,128,7,0.000357,0.303556
b,4194304,256,128,8,0.000382,0.310026
b,4194304,256,128,9,0.000354,0.306992
b,4194304,256,128,10,0.000368,0.307908
b,8388608,256,128,1,0.000584,0.461968
b,8388608,256,128,2,0.000579,0.46127
b,8388608,256,128,3,0.000582,0.466426
b,8388608,256,128,4,0.000598,0.476767
b,8388608,256,128,5,0.000595,0.486102
b,8388608,256,128,6,0.000588,0.472153
b,8388608,256,128,7,0.000582,0.468415
b,8388608,256,128,8,0.000584,0.475803
b,8388608,256,128,9,0.000595,0.483042
b,8388608,256,128,10,0.000601,0.474086
b,16777216,256,128,1,0.000935,0.78969
b,16777216,256,128,2,0.000925,0.791363
b,16777216,256,128,3,0.000927,0.791277
b,16777216,256,128,4,0.000936,0.78836
b,16777216,256,128,5,0.000933,0.797425
b,16777216,256,128,6,0.000934,0.790341
b,16777216,256,128,7,0.000925,0.803364
b,16777216,256,128,8,0.000925,0.793307
b,16777216,256,128,9,0.000927,0.788687
b,16777216,256,128,10,0.000934,0.789373
b,33554432,256,128,1,0.001636,1.419199
b,33554432,256,128,2,0.001599,1.438349
b,33554432,256,128,3,0.00163,1.416783
b,33554432,256,128,4,0.001611,1.462246
b,33554432,256,128,5,0.001611,1.414864
b,33554432,256,128,6,0.001604,1.494424
b,33554432,256,128,7,0.001607,1.418033
b,33554432,256,128,8,0.001725,1.420142
b,33554432,256,128,9,0.001732,1.44852
b,33554432,256,128,10,0.001738,1.460875
b,65536,256,256,1,0.000154,0.163638
b,65536,256,256,2,0.000201,0.144417
b,65536,256,256,3,0.000149,0.152968
b,65536,256,256,4,0.000172,0.13623
b,65536,256,256,5,0.000144,0.145376
b,65536,256,256,6,0.000149,0.138334
b,65536,256,256,7,0.000145,0.146518
b,65536,256,256,8,0.000292,0.13898
b,65536,256,256,9,0.000151,0.150874
b,65536,256,256,10,0.000148,0.138065
b,131072,256,256,1,0.00015,0.147264
b,131072,256,256,2,0.00017,0.141762
b,131072,256,256,3,0.000151,0.144444
b,131072,256,256,4,0.000145,0.141273
b,131072,256,256,5,0.000149,0.144649
b,131072,256,256,6,0.000153,0.140878
b,131072,256,256,7,0.000149,0.142519
b,131072,256,256,8,0.000148,0.140636
b,131072,256,256,9,0.000149,0.146533
b,131072,256,256,10,0.000151,0.15007
b,262144,256,256,1,0.000183,0.157577
b,262144,256,256,2,0.000182,0.147234
b,262144,256,256,3,0.000184,0.153569
b,262144,256,256,4,0.000186,0.155094
b,262144,256,256,5,0.000184,0.151453
b,262144,256,256,6,0.000185,0.157671
b,262144,256,256,7,0.000195,0.155568
b,262144,256,256,8,0.000188,0.14977
b,262144,256,256,9,0.000189,0.152752
b,262144,256,256,10,0.000183,0.148931
b,524288,256,256,1,0.000204,0.158457
b,524288,256,256,2,0.000217,0.160686
b,524288,256,256,3,0.000209,0.159347
b,524288,256,256,4,0.000214,0.157047
b,524288,256,256,5,0.000214,0.166422
b,524288,256,256,6,0.000215,0.170979
b,524288,256,256,7,0.000234,0.161853
b,524288,256,256,8,0.000208,0.165451
b,524288,256,256,9,0.000239,0.172748
b,524288,256,256,10,0.000208,0.170115
b,1048576,256,256,1,0.000251,0.177999
b,1048576,256,256,2,0.000253,0.181558
b,1048576,256,256,3,0.000245,0.178236
b,1048576,256,256,4,0.000245,0.178389
b,1048576,256,256,5,0.000254,0.186425
b,1048576,256,256,6,0.00024,0.190287
b,1048576,256,256,7,0.000236,0.192197
b,1048576,256,256,8,0.000244,0.177256
b,1048576,256,256,9,0.000249,0.177653
b,1048576,256,256,10,0.000252,0.177798
b,2097152,256,256,1,0.000279,0.216471
b,2097152,256,256,2,0.000288,0.227287
b,2097152,256,256,3,0.00028,0.229575
b,2097152,256,256,4,0.000281,0.236171
b,2097152,256,256,5,0.000278,0.228185
b,2097152,256,256,6,0.000272,0.21832
b,2097152,256,256,7,0.000273,0.220016
b,2097152,256,256,8,0.000288,0.221641
b,2097152,256,256,9,0.000287,0.217258
b,2097152,256,256,10,0.000284,0.223892
b,4194304,256,256,1,0.000349,0.312511
b,4194304,256,256,2,0.000363,0.313088
b,4194304,256,256,3,0.00035,0.313191
b,4194304,256,256,4,0.000354,0.31863
b,4194304,256,256,5,0.00036,0.326464
b,4194304,256,256,6,0.000353,0.319928
b,4194304,256,256,7,0.000357,0.319164
b,4194304,256,256,8,0.00035,0.311728
b,4194304,256,256,9,0.000367,0.314022
b,4194304,256,256,10,0.000463,0.308387
b,8388608,256,256,1,0.000581,0.464803
b,8388608,256,256,2,0.000587,0.463454
b,8388608,256,256,3,0.000588,0.466375
b,8388608,256,256,4,0.0006,0.465452
b,8388608,256,256,5,0.000592,0.476384
b,8388608,256,256,6,0.000595,0.483471
b,8388608,256,256,7,0.000595,0.477607
b,8388608,256,256,8,0.000607,0.470968
b,8388608,256,256,9,0.00059,0.470372
b,8388608,256,256,10,0.00058,0.480657
b,16777216,256,256,1,0.000935,0.79045
b,16777216,256,256,2,0.000929,0.798239
b,16777216,256,256,3,0.000924,0.799297
b,16777216,256,256,4,0.000923,0.78875
b,16777216,256,256,5,0.000953,0.794088
b,16777216,256,256,6,0.000935,0.78874
b,16777216,256,256,7,0.000926,0.795463
b,16777216,256,256,8,0.000932,0.787161
b,16777216,256,256,9,0.00093,0.800535
b,16777216,256,256,10,0.000962,0.787888
b,33554432,256,256,1,0.001592,1.421154
b,33554432,256,256,2,0.001591,1.45593
b,33554432,256,256,3,0.001584,1.418523
b,33554432,256,256,4,0.00159,1.409853
b,33554432,256,256,5,0.00162,1.417419
b,33554432,256,256,6,0.00159,1.414577
b,33554432,256,256,7,0.001582,1.417296
b,33554432,256,256,8,0.001587,1.423733
b,33554432,256,256,9,0.001597,1.413809
b,33554432,256,256,10,0.001585,1.418275
seq,65536,,,1,,0.00385
seq,65536,,,2,,0.003386
seq,65536,,,3,,0.003521
seq,65536,,,4,,0.003598
seq,65536,,,5,,0.003419
seq,65536,,,6,,0.003909
seq,65536,,,7,,0.00353
seq,65536,,,8,,0.003308
seq,65536,,,9,,0.003369
seq,65536,,,10,,0.004111
seq,131072,,,1,,0.006426
seq,131072,,,2,,0.008954
seq,131072,,,3,,0.006192
seq,131072,,,4,,0.006572
seq,131072,,,5,,0.006176
seq,131072,,,6,,0.006762
seq,131072,,,7,,0.007179
seq,131072,,,8,,0.006669
seq,131072,,,9,,0.006669
seq,131072,,,10,,0.00663
seq,262144,,,1,,0.01331
seq,262144,,,2,,0.013659
seq,262144,,,3,,0.012354
seq,262144,,,4,,0.012564
seq,262144,,,5,,0.011588
seq,262144,,,6,,0.013864
seq,262144,,,7,,0.012401
seq,262144,,,8,,0.011561
seq,262144,,,9,,0.013214
seq,262144,,,10,,0.013318
seq,524288,,,1,,0.023646
seq,524288,,,2,,0.021586
seq,524288,,,3,,0.023895
seq,524288,,,4,,0.024938
seq,524288,,,5,,0.025345
seq,524288,,,6,,0.023125
seq,524288,,,7,,0.020455
seq,524288,,,8,,0.025135
seq,524288,,,9,,0.023913
seq,524288,,,10,,0.021013
seq,1048576,,,1,,0.040299
seq,1048576,,,2,,0.044792
seq,1048576,,,3,,0.038662
seq,1048576,,,4,,0.043726
seq,1048576,,,5,,0.044986
seq,1048576,,,6,,0.044653
seq,1048576,,,7,,0.044189
seq,1048576,,,8,,0.044074
seq,1048576,,,9,,0.037863
seq,1048576,,,10,,0.037898
seq,2097152,,,1,,0.081889
seq,2097152,,,2,,0.082431
seq,2097152,,,3,,0.083432
seq,2097152,,,4,,0.075752
seq,2097152,,,5,,0.075349
seq,2097152,,,6,,0.082546
seq,2097152,,,7,,0.083595
seq,2097152,,,8,,0.075593
seq,2097152,,,9,,0.083447
seq,2097152,,,10,,0.083258
seq,4194304,,,1,,0.150784
seq,4194304,,,2,,0.156955
seq,4194304,,,3,,0.152051
seq,4194304,,,4,,0.158085
seq,4194304,,,5,,0.156543
seq,4194304,,,6,,0.152728
seq,4194304,,,7,,0.158299
seq,4194304,,,8,,0.150724
seq,4194304,,,9,,0.158395
seq,4194304,,,10,,0.157508
seq,8388608,,,1,,0.310043
seq,8388608,,,2,,0.30466
seq,8388608,,,3,,0.307233
seq,8388608,,,4,,0.310621
seq,8388608,,,5,,0.31695
seq,8388608,,,6,,0.314117
seq,8388608,,,7,,0.314416
seq,8388608,,,8,,0.305182
seq,8388608,,,9,,0.309565
seq,8388608,,,10,,0.320485
seq,16777216,,,1,,0.626254
seq,16777216,,,2,,0.618474
seq,16777216,,,3,,0.620741
seq,16777216,,,4,,0.620274
seq,16777216,,,5,,0.615263
seq,16777216,,,6,,0.621673
seq,16777216,,,7,,0.611503
seq,16777216,,,8,,0.612204
seq,16777216,,,9,,0.610913
seq,16777216,,,10,,0.60406
seq,33554432,,,1,,1.222998
seq,33554432,,,2,,1.218189
seq,33554432,,,3,,1.222432
seq,33554432,,,4,,1.218987
seq,33554432,,,5,,1.21732
seq,33554432,,,6,,1.214779
seq,33554432,,,7,,1.238935
seq,33554432,,,8,,1.232154
seq,33554432,,,9,,1.221673
seq,33554432,,,10,,1.411723
